  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
19963 20924 10792 app_process64               com.google.android.googlequicksearchbox:interactor Jit thread pool u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20925 10792 app_process64               com.google.android.googlequicksearchbox:interactor HeapTaskDaemon u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20926 10792 app_process64               com.google.android.googlequicksearchbox:interactor ReferenceQueueD u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20927 10792 app_process64               com.google.android.googlequicksearchbox:interactor FinalizerDaemon u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20928 10792 app_process64               com.google.android.googlequicksearchbox:interactor FinalizerWatchd u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20930 10792 app_process64               com.google.android.googlequicksearchbox:interactor binder:19963_1 u:r:priv_app:s0:c512,c768 SL binder_thread_read
19963 20933 10792 app_process64               com.google.android.googlequicksearchbox:interactor binder:19963_2 u:r:priv_app:s0:c512,c768 SL binder_thread_read
19963 20979 10792 app_process64               com.google.android.googlequicksearchbox:interactor Profile Saver u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20988 10792 app_process64               com.google.android.googlequicksearchbox:interactor android.bg u:r:priv_app:s0:c512,c768 SNL do_epoll_wait
19963 20993 10792 app_process64               com.google.android.googlequicksearchbox:interactor BG Thread #0 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20994 10792 app_process64               com.google.android.googlequicksearchbox:interactor GoogleApiHandle u:r:priv_app:s0:c512,c768 SNL do_epoll_wait
19963 20997 10792 app_process64               com.google.android.googlequicksearchbox:interactor Blocking Thread u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20998 10792 app_process64               com.google.android.googlequicksearchbox:interactor Primes-1 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 20999 10792 app_process64               com.google.android.googlequicksearchbox:interactor Primes-nativecr u:r:priv_app:s0:c512,c768 S<L futex_wait_queue_me
19963 21000 10792 app_process64               com.google.android.googlequicksearchbox:interactor Scheduler Threa u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21082 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #0 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21086 10792 app_process64               com.google.android.googlequicksearchbox:interactor binder:19963_3 u:r:priv_app:s0:c512,c768 SL binder_thread_read
19963 21104 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #1 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21105 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #2 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21106 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #3 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21107 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #4 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21109 10792 app_process64               com.google.android.googlequicksearchbox:interactor BG Thread #1 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 21110 10792 app_process64               com.google.android.googlequicksearchbox:interactor BG Thread #2 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 21111 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #0 u:r:priv_app:s0:c512,c768 SL do_epoll_wait
19963 21113 10792 app_process64               com.google.android.googlequicksearchbox:interactor Lite Thread #5 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
19963 21170 10792 app_process64               com.google.android.googlequicksearchbox:interactor BG Thread #3 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 21382 10792 app_process64               com.google.android.googlequicksearchbox:interactor Primes-2 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
19963 21410 10792 app_process64               com.google.android.googlequicksearchbox:interactor AssistantHandle u:r:priv_app:s0:c512,c768 SL do_epoll_wait
19963 21613 10792 app_process64               com.google.android.googlequicksearchbox:interactor binder:19963_4 u:r:priv_app:s0:c512,c768 SL binder_thread_read
19963 22420 10792 app_process64               com.google.android.googlequicksearchbox:interactor binder:19963_5 u:r:priv_app:s0:c512,c768 SL binder_thread_read
19965 19965 10373 app_process64               com.android.documentsui     oid.documentsui u:r:platform_app:s0:c512,c768  S     do_epoll_wait
19965 23344 10373 app_process64               com.android.documentsui     Signal Catcher  u:r:platform_app:s0:c512,c768  S<    do_sigtimedwait
19965 23345 10373 app_process64               com.android.documentsui     perfetto_hprof_ u:r:platform_app:s0:c512,c768  S<    pipe_read
19965 23349 10373 app_process64               com.android.documentsui     Jit thread pool u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23350 10373 app_process64               com.android.documentsui     HeapTaskDaemon  u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23351 10373 app_process64               com.android.documentsui     ReferenceQueueD u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23352 10373 app_process64               com.android.documentsui     FinalizerDaemon u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23353 10373 app_process64               com.android.documentsui     FinalizerWatchd u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23354 10373 app_process64               com.android.documentsui     binder:19965_1  u:r:platform_app:s0:c512,c768  S     binder_thread_read
19965 23355 10373 app_process64               com.android.documentsui     binder:19965_2  u:r:platform_app:s0:c512,c768  S     binder_thread_read
19965 23357 10373 app_process64               com.android.documentsui     binder:19965_3  u:r:platform_app:s0:c512,c768  S     binder_thread_read
19965 23359 10373 app_process64               com.android.documentsui     Profile Saver   u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23360 10373 app_process64               com.android.documentsui     AsyncTask #1    u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23361 10373 app_process64               com.android.documentsui     SharedPreferenc u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23362 10373 app_process64               com.android.documentsui     pool-3-thread-1 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23363 10373 app_process64               com.android.documentsui     pool-3-thread-2 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23364 10373 app_process64               com.android.documentsui     pool-3-thread-3 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23365 10373 app_process64               com.android.documentsui     pool-3-thread-4 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23366 10373 app_process64               com.android.documentsui     pool-3-thread-5 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23367 10373 app_process64               com.android.documentsui     pool-3-thread-6 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23368 10373 app_process64               com.android.documentsui     pool-3-thread-7 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23369 10373 app_process64               com.android.documentsui     AsyncTask #2    u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23372 10373 app_process64               com.android.documentsui     RenderThread    u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
19965 23380 10373 app_process64               com.android.documentsui     Timer-0         u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23490 10373 app_process64               com.android.documentsui     orage.documents u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
19965 23492 10373 app_process64               com.android.documentsui     TracingMuxer    u:r:platform_app:s0:c512,c768  S<    do_sys_poll
19965 23493 10373 app_process64               com.android.documentsui     pool-3-thread-8 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23494 10373 app_process64               com.android.documentsui     pool-3-thread-9 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23495 10373 app_process64               com.android.documentsui     pool-3-thread-1 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23496 10373 app_process64               com.android.documentsui     pool-5-thread-1 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19965 23497 10373 app_process64               com.android.documentsui     hwuiTask0       u:r:platform_app:s0:c512,c768  S<    futex_wait_queue_me
19965 23498 10373 app_process64               com.android.documentsui     hwuiTask1       u:r:platform_app:s0:c512,c768  S<    futex_wait_queue_me
19965 23502 10373 app_process64               com.android.documentsui     binder:19965_4  u:r:platform_app:s0:c512,c768  S     binder_thread_read
19965 23503 10373 app_process64               com.android.documentsui     SurfaceSyncGrou u:r:platform_app:s0:c512,c768  S     do_epoll_wait
19965 23512 10373 app_process64               com.android.documentsui     binder:19965_5  u:r:platform_app:s0:c512,c768  S     binder_thread_read
19965 23524 10373 app_process64               com.android.documentsui     binder:19965_4  u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
19966 19966     0 app_process64               usap64                      usap64          u:r:zygote:s0                  S<    __skb_wait_for_more_packets
19968 19968     0 app_process64               usap64                      usap64          u:r:zygote:s0                  S<    __skb_wait_for_more_packets
19969 19969     0 app_process64               usap64                      usap64          u:r:zygote:s0                  S<    __skb_wait_for_more_packets
19970 19970     0 app_process64               usap64                      usap64          u:r:zygote:s0                  S<    __skb_wait_for_more_packets
20002 20002 10482 app_process64               com.rifsxd.ksunext          .rifsxd.ksunext u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_epoll_wait
20002 22597 10482 app_process64               com.rifsxd.ksunext          Signal Catcher  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_sigtimedwait
20002 22598 10482 app_process64               com.rifsxd.ksunext          perfetto_hprof_ u:r:untrusted_app:s0:c226,c257,c512,c768 S< pipe_read
20002 22609 10482 app_process64               com.rifsxd.ksunext          Jit thread pool u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22610 10482 app_process64               com.rifsxd.ksunext          HeapTaskDaemon  u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22611 10482 app_process64               com.rifsxd.ksunext          ReferenceQueueD u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22612 10482 app_process64               com.rifsxd.ksunext          FinalizerDaemon u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22613 10482 app_process64               com.rifsxd.ksunext          FinalizerWatchd u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22614 10482 app_process64               com.rifsxd.ksunext          binder:20002_1  u:r:untrusted_app:s0:c226,c257,c512,c768 S binder_thread_read
20002 22615 10482 app_process64               com.rifsxd.ksunext          binder:20002_2  u:r:untrusted_app:s0:c226,c257,c512,c768 S binder_thread_read
20002 22618 10482 app_process64               com.rifsxd.ksunext          binder:20002_3  u:r:untrusted_app:s0:c226,c257,c512,c768 S binder_thread_read
20002 22627 10482 app_process64               com.rifsxd.ksunext          Profile Saver   u:r:untrusted_app:s0:c226,c257,c512,c768 SN futex_wait_queue_me
20002 22632 10482 app_process64               com.rifsxd.ksunext          process reaper  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_wait
20002 22633 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-1 u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22638 10482 app_process64               com.rifsxd.ksunext          RenderThread    u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_epoll_wait
20002 22646 10482 app_process64               com.rifsxd.ksunext          process reaper  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_wait
20002 22654 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-2 u:r:untrusted_app:s0:c226,c257,c512,c768 S pipe_read
20002 22655 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-3 u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22677 10482 app_process64               com.rifsxd.ksunext          TracingMuxer    u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_sys_poll
20002 22678 10482 app_process64               com.rifsxd.ksunext          pool-5-thread-1 u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22679 10482 app_process64               com.rifsxd.ksunext          hwuiTask0       u:r:untrusted_app:s0:c226,c257,c512,c768 S< futex_wait_queue_me
20002 22680 10482 app_process64               com.rifsxd.ksunext          hwuiTask1       u:r:untrusted_app:s0:c226,c257,c512,c768 S< futex_wait_queue_me
20002 22794 10482 app_process64               com.rifsxd.ksunext          SurfaceSyncGrou u:r:untrusted_app:s0:c226,c257,c512,c768 S do_epoll_wait
20002 22831 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-4 u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22852 10482 app_process64               com.rifsxd.ksunext          binder:20002_4  u:r:untrusted_app:s0:c226,c257,c512,c768 S binder_thread_read
20002 22853 10482 app_process64               com.rifsxd.ksunext          binder:20002_3  u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22893 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22894 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 22895 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23209 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23210 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23211 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23212 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23213 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23214 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23215 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23216 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23217 10482 app_process64               com.rifsxd.ksunext          DefaultDispatch u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23231 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-5 u:r:untrusted_app:s0:c226,c257,c512,c768 S pipe_read
20002 23236 10482 app_process64               com.rifsxd.ksunext          usercontent.com u:r:untrusted_app:s0:c226,c257,c512,c768 S wait_woken
20002 23237 10482 app_process64               com.rifsxd.ksunext          na.y github.com u:r:untrusted_app:s0:c226,c257,c512,c768 S wait_woken
20002 23238 10482 app_process64               com.rifsxd.ksunext          na.y TaskRunner u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23239 10482 app_process64               com.rifsxd.ksunext          Okio Watchdog   u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23241 10482 app_process64               com.rifsxd.ksunext          na.y TaskRunner u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23242 10482 app_process64               com.rifsxd.ksunext          na.y TaskRunner u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23301 10482 app_process64               com.rifsxd.ksunext          process reaper  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_wait
20002 23302 10482 app_process64               com.rifsxd.ksunext          process reaper  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_wait
20002 23311 10482 app_process64               com.rifsxd.ksunext          pool-3-thread-6 u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20002 23547 10482 app_process64               com.rifsxd.ksunext          binder:20002_5  u:r:untrusted_app:s0:c226,c257,c512,c768 S binder_thread_read
20002 23565 10482 app_process64               com.rifsxd.ksunext          process reaper  u:r:untrusted_app:s0:c226,c257,c512,c768 S< do_wait
20002 23570 10482 app_process64               com.rifsxd.ksunext          DefaultExecutor u:r:untrusted_app:s0:c226,c257,c512,c768 S futex_wait_queue_me
20014 20014     0 app_process64               usap64                      usap64          u:r:zygote:s0                  S<    __skb_wait_for_more_packets
20270 20270     0 [kworker/u16:13-dwc3_wq]    [kworker/u16:13-dwc3_wq]    kworker/u16:13-dwc3_wq u:r:kernel:s0           I     worker_thread
20271 20271     0 [kworker/u16:14-events_unbound] [kworker/u16:14-events_unbound] kworker/u16:14-events_unbound u:r:kernel:s0 I worker_thread
20272 20272     0 [kworker/u16:15-kgsl_devfreq_wq] [kworker/u16:15-kgsl_devfreq_wq] kworker/u16:15-kgsl_devfreq_wq u:r:kernel:s0 I worker_thread
20273 20273     0 [kworker/u16:16-ufs_clkscaling_0] [kworker/u16:16-ufs_clkscaling_0] kworker/u16:16-ufs_clkscaling_0 u:r:kernel:s0 I worker_thread
20274 20274     0 [kworker/u16:17-pmic_glink_rx] [kworker/u16:17-pmic_glink_rx] kworker/u16:17-pmic_glink_rx u:r:kernel:s0 I   worker_thread
20275 20275     0 [kworker/u16:18-devfreq_wq] [kworker/u16:18-devfreq_wq] kworker/u16:18-devfreq_wq u:r:kernel:s0        I     worker_thread
20293 20293     0 [kworker/7:6-cgroup_offline] [kworker/7:6-cgroup_offline] kworker/7:6-cgroup_offline u:r:kernel:s0     I     worker_thread
20446 20446 10521 app_process64               com.google.android.contacts ndroid.contacts u:r:untrusted_app:s0:c9,c258,c512,c768 S do_epoll_wait
20446 20459 10521 app_process64               com.google.android.contacts Signal Catcher  u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_sigtimedwait
20446 20460 10521 app_process64               com.google.android.contacts perfetto_hprof_ u:r:untrusted_app:s0:c9,c258,c512,c768 S< pipe_read
20446 20461 10521 app_process64               com.google.android.contacts ADB-JDWP Connec u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_sys_poll
20446 20463 10521 app_process64               com.google.android.contacts Jit thread pool u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20464 10521 app_process64               com.google.android.contacts HeapTaskDaemon  u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20465 10521 app_process64               com.google.android.contacts ReferenceQueueD u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20466 10521 app_process64               com.google.android.contacts FinalizerDaemon u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20467 10521 app_process64               com.google.android.contacts FinalizerWatchd u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20468 10521 app_process64               com.google.android.contacts binder:20446_1  u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
20446 20469 10521 app_process64               com.google.android.contacts binder:20446_2  u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
20446 20471 10521 app_process64               com.google.android.contacts binder:20446_3  u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
20446 20476 10521 app_process64               com.google.android.contacts Profile Saver   u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20478 10521 app_process64               com.google.android.contacts GoogleApiHandle u:r:untrusted_app:s0:c9,c258,c512,c768 SN do_epoll_wait
20446 20479 10521 app_process64               com.google.android.contacts Primes-1        u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20480 10521 app_process64               com.google.android.contacts BG Thread #0    u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20482 10521 app_process64               com.google.android.contacts Scheduler Threa u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20483 10521 app_process64               com.google.android.contacts android.bg      u:r:untrusted_app:s0:c9,c258,c512,c768 SN do_epoll_wait
20446 20484 10521 app_process64               com.google.android.contacts BG Thread #1    u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20486 10521 app_process64               com.google.android.contacts BG Thread #2    u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20487 10521 app_process64               com.google.android.contacts ProcessStablePh u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20489 10521 app_process64               com.google.android.contacts BG Thread #3    u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
20446 20490 10521 app_process64               com.google.android.contacts queued-work-loo u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_epoll_wait
20446 20493 10521 app_process64               com.google.android.contacts Lite Thread #0  u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20494 10521 app_process64               com.google.android.contacts Lite Thread #1  u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20499 10521 app_process64               com.google.android.contacts DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20501 10521 app_process64               com.google.android.contacts DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20502 10521 app_process64               com.google.android.contacts DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
20446 20505 10521 app_process64               com.google.android.contacts FileObserver    u:r:untrusted_app:s0:c9,c258,c512,c768 S wait_woken
20446 21091 10521 app_process64               com.google.android.contacts binder:20446_4  u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
20446 22421 10521 app_process64               com.google.android.contacts binder:20446_5  u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
20792 20792     0 [irq/25-90b9100.]           [irq/25-90b9100.]           irq/25-90b9100. u:r:kernel:s0                  S     irq_thread
20793 20793     0 [irq/24-9091000.]           [irq/24-9091000.]           irq/24-9091000. u:r:kernel:s0                  S     irq_thread
20794 20794     0 [irq/23-90b6400.]           [irq/23-90b6400.]           irq/23-90b6400. u:r:kernel:s0                  S     irq_thread
20796 20796 10575 app_process64               com.donanimhaber.dhandroid  haber.dhandroid u:r:untrusted_app:s0:c63,c258,c512,c768 S do_epoll_wait
20796 20825 10575 app_process64               com.donanimhaber.dhandroid  Signal Catcher  u:r:untrusted_app:s0:c63,c258,c512,c768 S< do_sigtimedwait
20796 20826 10575 app_process64               com.donanimhaber.dhandroid  perfetto_hprof_ u:r:untrusted_app:s0:c63,c258,c512,c768 S< pipe_read
20796 20830 10575 app_process64               com.donanimhaber.dhandroid  Jit thread pool u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20831 10575 app_process64               com.donanimhaber.dhandroid  HeapTaskDaemon  u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20832 10575 app_process64               com.donanimhaber.dhandroid  ReferenceQueueD u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20833 10575 app_process64               com.donanimhaber.dhandroid  FinalizerDaemon u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20834 10575 app_process64               com.donanimhaber.dhandroid  FinalizerWatchd u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20837 10575 app_process64               com.donanimhaber.dhandroid  binder:20796_1  u:r:untrusted_app:s0:c63,c258,c512,c768 S binder_thread_read
20796 20841 10575 app_process64               com.donanimhaber.dhandroid  binder:20796_2  u:r:untrusted_app:s0:c63,c258,c512,c768 S binder_thread_read
20796 20863 10575 app_process64               com.donanimhaber.dhandroid  Profile Saver   u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20914 10575 app_process64               com.donanimhaber.dhandroid  Firebase Backgr u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20916 10575 app_process64               com.donanimhaber.dhandroid  pool-4-thread-1 u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20917 10575 app_process64               com.donanimhaber.dhandroid  Firebase Backgr u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20922 10575 app_process64               com.donanimhaber.dhandroid  Firebase-Messag u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20923 10575 app_process64               com.donanimhaber.dhandroid  Firebase-Messag u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20938 10575 app_process64               com.donanimhaber.dhandroid  GmsDynamite     u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20950 10575 app_process64               com.donanimhaber.dhandroid  pool-16-thread- u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20951 10575 app_process64               com.donanimhaber.dhandroid  Firebase Backgr u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20952 10575 app_process64               com.donanimhaber.dhandroid  GoogleApiHandle u:r:untrusted_app:s0:c63,c258,c512,c768 SN do_epoll_wait
20796 20956 10575 app_process64               com.donanimhaber.dhandroid  Firebase Backgr u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 20961 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20962 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20963 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20966 10575 app_process64               com.donanimhaber.dhandroid  AsyncTask #1    u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20967 10575 app_process64               com.donanimhaber.dhandroid  ProcessStablePh u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20970 10575 app_process64               com.donanimhaber.dhandroid  queued-work-loo u:r:untrusted_app:s0:c63,c258,c512,c768 S< do_epoll_wait
20796 20983 10575 app_process64               com.donanimhaber.dhandroid  pool-18-thread- u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20984 10575 app_process64               com.donanimhaber.dhandroid  pool-19-thread- u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 20990 10575 app_process64               com.donanimhaber.dhandroid  OkHttp Connecti u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 21048 10575 app_process64               com.donanimhaber.dhandroid  StethoListener- u:r:untrusted_app:s0:c63,c258,c512,c768 S __skb_wait_for_more_packets
20796 21050 10575 app_process64               com.donanimhaber.dhandroid  Picasso-Stats   u:r:untrusted_app:s0:c63,c258,c512,c768 SN do_epoll_wait
20796 21051 10575 app_process64               com.donanimhaber.dhandroid  Picasso-Dispatc u:r:untrusted_app:s0:c63,c258,c512,c768 SN do_epoll_wait
20796 21053 10575 app_process64               com.donanimhaber.dhandroid  Picasso-refQueu u:r:untrusted_app:s0:c63,c258,c512,c768 SN futex_wait_queue_me
20796 21055 10575 app_process64               com.donanimhaber.dhandroid  binder:20796_3  u:r:untrusted_app:s0:c63,c258,c512,c768 S binder_thread_read
20796 21056 10575 app_process64               com.donanimhaber.dhandroid  FirebaseSession u:r:untrusted_app:s0:c63,c258,c512,c768 S do_epoll_wait
