02000000-22000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
7c08769000-7c0876a000 r--s 00000000 103:01 254                           /metadata/aconfig/maps/com.android.crashrecovery.flag.map
7c0876a000-7c0876b000 r--s 00000000 103:01 253                           /metadata/aconfig/maps/com.android.crashrecovery.package.map
7c0876b000-7c0876c000 r--s 00000000 103:01 135                           /metadata/aconfig/boot/com.android.art.val
7c0876c000-7c0878c000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c0878c000-7c0879a000 r--p 00000000 fd:02 2700                           /system/lib64/libutils.so
7c0879a000-7c087ac000 r-xp 0000e000 fd:02 2700                           /system/lib64/libutils.so
7c087ac000-7c087ad000 r--p 00020000 fd:02 2700                           /system/lib64/libutils.so
7c087ad000-7c087ae000 rw-p 00021000 fd:02 2700                           /system/lib64/libutils.so
7c087ae000-7c087af000 r--s 00000000 103:01 131                           /metadata/aconfig/maps/com.android.art.flag.map
7c087af000-7c087b0000 r--s 00000000 103:01 130                           /metadata/aconfig/maps/com.android.art.package.map
7c087b0000-7c087b1000 r--s 00000000 103:01 71                            /metadata/aconfig/boot/com.android.uprobestats.val
7c087b1000-7c087b2000 r--s 00000000 103:01 103                           /metadata/aconfig/maps/com.android.uprobestats.flag.map
7c087b2000-7c087b3000 r--s 00000000 103:01 102                           /metadata/aconfig/maps/com.android.uprobestats.package.map
7c087b3000-7c087b4000 r--s 00000000 103:01 250                           /metadata/aconfig/boot/com.android.adbd.val
7c087b4000-7c087b5000 r--s 00000000 103:01 247                           /metadata/aconfig/maps/com.android.adbd.flag.map
7c087b5000-7c087b6000 r--s 00000000 103:01 246                           /metadata/aconfig/maps/com.android.adbd.package.map
7c087b6000-7c087b7000 r--s 00000000 103:01 198                           /metadata/aconfig/boot/com.android.adservices.val
7c087b7000-7c087b8000 r--s 00000000 103:01 124                           /metadata/aconfig/maps/com.android.adservices.flag.map
7c087b8000-7c087b9000 r--s 00000000 103:01 123                           /metadata/aconfig/maps/com.android.adservices.package.map
7c087b9000-7c087ba000 r--s 00000000 103:01 92                            /metadata/aconfig/boot/com.android.ondevicepersonalization.val
7c087ba000-7c087bb000 r--s 00000000 103:01 96                            /metadata/aconfig/maps/com.android.ondevicepersonalization.flag.map
7c087bb000-7c087bc000 r--s 00000000 103:01 95                            /metadata/aconfig/maps/com.android.ondevicepersonalization.package.map
7c087bc000-7c087bd000 r--s 00000000 103:01 128                           /metadata/aconfig/boot/com.android.tethering.val
7c087bd000-7c087be000 r--s 00000000 103:01 110                           /metadata/aconfig/maps/com.android.tethering.flag.map
7c087be000-7c087bf000 r--s 00000000 103:01 109                           /metadata/aconfig/maps/com.android.tethering.package.map
7c087bf000-7c087c0000 r--s 00000000 103:01 272                           /metadata/aconfig/boot/com.android.telephonycore.val
7c087c0000-7c087c1000 r--s 00000000 103:01 269                           /metadata/aconfig/maps/com.android.telephonycore.flag.map
7c087c1000-7c087c2000 r--s 00000000 103:01 244                           /metadata/aconfig/maps/com.android.telephonycore.package.map
7c087c2000-7c087c3000 r--s 00000000 103:01 99                            /metadata/aconfig/boot/com.android.media.swcodec.val
7c087c3000-7c087d7000 r--p 00000000 fd:02 2122                           /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
7c087d7000-7c087f5000 r-xp 00014000 fd:02 2122                           /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
7c087f5000-7c087f9000 r--p 00032000 fd:02 2122                           /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
7c087f9000-7c087fa000 rw-p 00036000 fd:02 2122                           /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
7c087fa000-7c087fb000 r--s 00000000 103:01 89                            /metadata/aconfig/maps/com.android.media.swcodec.flag.map
7c087fb000-7c087fc000 r--s 00000000 103:01 88                            /metadata/aconfig/maps/com.android.media.swcodec.package.map
7c087fc000-7c087fd000 r--s 00000000 103:01 147                           /metadata/aconfig/boot/com.android.cellbroadcast.val
7c087fd000-7c087fe000 r--s 00000000 103:01 215                           /metadata/aconfig/maps/com.android.cellbroadcast.flag.map
7c087fe000-7c087ff000 r--s 00000000 103:01 214                           /metadata/aconfig/maps/com.android.cellbroadcast.package.map
7c087ff000-7c08800000 r--s 00000000 103:01 145                           /metadata/aconfig/boot/com.android.os.statsd.val
7c08800000-7c08801000 r--s 00000000 103:01 166                           /metadata/aconfig/maps/com.android.os.statsd.flag.map
7c08801000-7c08802000 r--s 00000000 103:01 165                           /metadata/aconfig/maps/com.android.os.statsd.package.map
7c08802000-7c08803000 r--s 00000000 103:01 149                           /metadata/aconfig/boot/com.android.configinfrastructure.val
7c08803000-7c08804000 r--s 00000000 103:01 82                            /metadata/aconfig/maps/com.android.configinfrastructure.flag.map
7c08804000-7c08805000 r--s 00000000 103:01 81                            /metadata/aconfig/maps/com.android.configinfrastructure.package.map
7c08805000-7c08806000 r--s 00000000 103:01 120                           /metadata/aconfig/boot/com.android.wifi.val
7c08806000-7c08807000 r--s 00000000 103:01 107                           /metadata/aconfig/maps/com.android.wifi.flag.map
7c08807000-7c08808000 r--s 00000000 103:01 106                           /metadata/aconfig/maps/com.android.wifi.package.map
7c08808000-7c08809000 r--s 00000000 103:01 183                           /metadata/aconfig/boot/com.android.appsearch.val
7c08809000-7c0880b000 r--s 00000000 103:01 173                           /metadata/aconfig/maps/com.android.appsearch.flag.map
7c0880b000-7c0880c000 r--s 00000000 103:01 172                           /metadata/aconfig/maps/com.android.appsearch.package.map
7c0880c000-7c0880d000 r--s 00000000 103:01 176                           /metadata/aconfig/boot/com.android.conscrypt.val
7c0880d000-7c0880e000 r--s 00000000 103:01 187                           /metadata/aconfig/maps/com.android.conscrypt.flag.map
7c0880e000-7c0880f000 r--s 00000000 103:01 186                           /metadata/aconfig/maps/com.android.conscrypt.package.map
7c0880f000-7c08811000 r--p 00000000 fd:02 2498                           /system/lib64/libjpegencoder.so
7c08811000-7c08813000 r-xp 00002000 fd:02 2498                           /system/lib64/libjpegencoder.so
7c08813000-7c08814000 r--p 00004000 fd:02 2498                           /system/lib64/libjpegencoder.so
7c08814000-7c08815000 rw-p 00000000 00:00 0                              [anon:.bss]
7c08815000-7c08816000 r--s 00000000 103:01 212                           /metadata/aconfig/boot/com.android.healthfitness.val
7c08816000-7c08817000 r--s 00000000 103:01 229                           /metadata/aconfig/maps/com.android.healthfitness.flag.map
7c08817000-7c08837000 rw-p 00000000 00:00 0                              [anon:dalvik-Pre-zygote-LinearAlloc]
7c08837000-7c08838000 ---p 00000000 00:00 0 
7c08838000-7c08859000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7c08859000-7c0885a000 ---p 00000000 00:00 0 
7c0885a000-7c08869000 r--p 00000000 fd:02 2543                           /system/lib64/libmedia_quality_include.so
7c08869000-7c08879000 r-xp 0000f000 fd:02 2543                           /system/lib64/libmedia_quality_include.so
7c08879000-7c0887e000 r--p 0001f000 fd:02 2543                           /system/lib64/libmedia_quality_include.so
7c0887e000-7c0887f000 rw-p 00000000 00:00 0                              [anon:.bss]
7c0887f000-7c08880000 r--s 00000000 103:01 228                           /metadata/aconfig/maps/com.android.healthfitness.package.map
7c08880000-7c08881000 r--s 00000000 103:01 85                            /metadata/aconfig/boot/com.android.profiling.val
7c08881000-7c08882000 r--s 00000000 103:01 159                           /metadata/aconfig/maps/com.android.profiling.flag.map
7c08882000-7c08883000 r--s 00000000 103:01 158                           /metadata/aconfig/maps/com.android.profiling.package.map
7c08883000-7c08884000 r--s 00000000 103:01 190                           /metadata/aconfig/boot/com.android.permission.val
7c08884000-7c08885000 r--s 00000000 103:01 75                            /metadata/aconfig/maps/com.android.permission.flag.map
7c08885000-7c08886000 r--s 00000000 103:01 74                            /metadata/aconfig/maps/com.android.permission.package.map
7c08886000-7c08887000 r--s 00000000 103:01 142                           /metadata/aconfig/boot/com.android.media.val
7c08887000-7c08888000 r--s 00000000 103:01 138                           /metadata/aconfig/maps/com.android.media.flag.map
7c08888000-7c08889000 r--s 00000000 103:01 137                           /metadata/aconfig/maps/com.android.media.package.map
7c08889000-7c0888a000 r--s 00000000 103:01 264                           /metadata/aconfig/boot/com.android.rkpd.val
7c0888a000-7c0888b000 r--s 00000000 103:01 261                           /metadata/aconfig/maps/com.android.rkpd.flag.map
7c0888b000-7c0888c000 r--s 00000000 103:01 260                           /metadata/aconfig/maps/com.android.rkpd.package.map
7c0888c000-7c0888d000 r--s 00000000 103:01 64                            /metadata/aconfig/boot/com.android.ipsec.val
7c0888d000-7c0888e000 r--s 00000000 103:01 208                           /metadata/aconfig/maps/com.android.ipsec.flag.map
7c0888e000-7c0888f000 r--s 00000000 103:01 207                           /metadata/aconfig/maps/com.android.ipsec.package.map
7c0888f000-7c08890000 r--s 00000000 103:01 219                           /metadata/aconfig/boot/com.android.devicelock.val
7c08890000-7c08891000 r--s 00000000 103:01 152                           /metadata/aconfig/maps/com.android.devicelock.flag.map
7c08891000-7c08892000 r--s 00000000 103:01 151                           /metadata/aconfig/maps/com.android.devicelock.package.map
7c08892000-7c08893000 r--s 00000000 103:01 169                           /metadata/aconfig/boot/com.android.uwb.val
7c08893000-7c08894000 r--s 00000000 103:01 180                           /metadata/aconfig/maps/com.android.uwb.flag.map
7c08894000-7c08895000 r--s 00000000 103:01 179                           /metadata/aconfig/maps/com.android.uwb.package.map
7c08895000-7c08896000 r--s 00000000 103:01 78                            /metadata/aconfig/boot/com.android.nfcservices.val
7c08896000-7c0889b000 r--s 00000000 103:01 194                           /metadata/aconfig/maps/com.android.bt.flag.map
7c0889b000-7c0889c000 r--p 00000000 fd:02 2091                           /system/lib64/android.hardware.configstore-utils.so
7c0889c000-7c0889d000 r-xp 00001000 fd:02 2091                           /system/lib64/android.hardware.configstore-utils.so
7c0889d000-7c0889e000 r--p 00002000 fd:02 2091                           /system/lib64/android.hardware.configstore-utils.so
7c0889e000-7c0889f000 r--s 00000000 103:01 117                           /metadata/aconfig/maps/com.android.nfcservices.flag.map
7c0889f000-7c088a0000 r--s 00000000 103:01 116                           /metadata/aconfig/maps/com.android.nfcservices.package.map
7c088a0000-7c088a1000 r--s 00000000 103:01 205                           /metadata/aconfig/boot/com.android.bt.val
7c088a1000-7c088a2000 r--s 00000000 103:01 193                           /metadata/aconfig/maps/com.android.bt.package.map
7c088a2000-7c088a3000 r--s 00000000 103:01 162                           /metadata/aconfig/boot/com.android.i18n.val
7c088a3000-7c088a4000 r--s 00000000 103:01 222                           /metadata/aconfig/maps/com.android.i18n.flag.map
7c088a4000-7c088e4000 rw-p 00000000 00:00 0                              [anon:dalvik-mark stack]
7c088e4000-7c088e8000 r--p 00000000 fd:02 2229                           /system/lib64/capture_state_listener-aidl-cpp.so
7c088e8000-7c088eb000 r-xp 00004000 fd:02 2229                           /system/lib64/capture_state_listener-aidl-cpp.so
7c088eb000-7c088ed000 r--p 00007000 fd:02 2229                           /system/lib64/capture_state_listener-aidl-cpp.so
7c088ed000-7c088ee000 rw-p 00000000 00:00 0                              [anon:.bss]
7c088ee000-7c088ef000 r--s 00000000 103:01 221                           /metadata/aconfig/maps/com.android.i18n.package.map
7c088ef000-7c088f0000 r--s 00000000 103:01 226                           /metadata/aconfig/boot/com.android.virt.val
7c088f0000-7c0890b000 r--s 00000000 103:01 28                            /metadata/aconfig/maps/system.flag.map
7c0890b000-7c08918000 r--p 00000000 fd:02 2093                           /system/lib64/android.hardware.configstore@1.1.so
7c08918000-7c08925000 r-xp 0000d000 fd:02 2093                           /system/lib64/android.hardware.configstore@1.1.so
7c08925000-7c08928000 r--p 0001a000 fd:02 2093                           /system/lib64/android.hardware.configstore@1.1.so
7c08928000-7c08929000 rw-p 0001d000 fd:02 2093                           /system/lib64/android.hardware.configstore@1.1.so
7c08929000-7c0892a000 r--s 00000000 103:01 201                           /metadata/aconfig/maps/com.android.virt.flag.map
7c0892a000-7c0896a000 rw-p 00000000 00:00 0 
7c0896a000-7c0897c000 r--p 00000000 fd:02 2562                           /system/lib64/libmemunreachable.so
7c0897c000-7c089b6000 r-xp 00012000 fd:02 2562                           /system/lib64/libmemunreachable.so
7c089b6000-7c089bb000 r--p 0004c000 fd:02 2562                           /system/lib64/libmemunreachable.so
7c089bb000-7c089bc000 rw-p 00051000 fd:02 2562                           /system/lib64/libmemunreachable.so
7c089bc000-7c089bd000 r--s 00000000 103:01 200                           /metadata/aconfig/maps/com.android.virt.package.map
7c089bd000-7c089be000 r--s 00000000 103:01 155                           /metadata/aconfig/boot/com.android.mediaprovider.val
7c089be000-7c089bf000 r--s 00000000 103:01 67                            /metadata/aconfig/maps/com.android.mediaprovider.flag.map
7c089bf000-7c089c0000 r--s 00000000 103:01 66                            /metadata/aconfig/maps/com.android.mediaprovider.package.map
7c089c0000-7c089c1000 ---p 00000000 00:00 0 
7c089c1000-7c089d9000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7c089d9000-7c089da000 ---p 00000000 00:00 0 
7c089da000-7c089dc000 r--p 00000000 fd:02 2088                           /system/lib64/android.hardware.common-V2-ndk.so
7c089dc000-7c089dd000 r-xp 00002000 fd:02 2088                           /system/lib64/android.hardware.common-V2-ndk.so
7c089dd000-7c089de000 r--p 00003000 fd:02 2088                           /system/lib64/android.hardware.common-V2-ndk.so
7c089de000-7c089df000 rw-p 00004000 fd:02 2088                           /system/lib64/android.hardware.common-V2-ndk.so
7c089df000-7c089e0000 r--s 00000000 103:01 33                            /metadata/aconfig/boot/system.val
7c089e0000-7c089e3000 r--s 00000000 103:01 27                            /metadata/aconfig/maps/system.package.map
7c089e3000-7c089e6000 r--p 00000000 fd:02 1294                           /system/framework/android.hidl.base-V1.0-java.jar
7c089e6000-7c089e9000 r--s 00000000 103:01 32                            /metadata/aconfig/maps/system_ext.flag.map
7c089e9000-7c08a09000 rw-p 00000000 00:00 0                              [anon:dalvik-large marked objects]
7c08a09000-7c08a13000 r--p 00000000 fd:02 2684                           /system/lib64/libtinyxml2.so
7c08a13000-7c08a26000 r-xp 0000a000 fd:02 2684                           /system/lib64/libtinyxml2.so
7c08a26000-7c08a27000 r--p 0001d000 fd:02 2684                           /system/lib64/libtinyxml2.so
7c08a27000-7c08a28000 rw-p 0001e000 fd:02 2684                           /system/lib64/libtinyxml2.so
7c08a28000-7c08a55000 r--p 00000000 07:138 25                            /apex/com.android.virt/javalib/framework-virtualization.jar
7c08a55000-7c08a62000 r--p 00000000 fd:02 2192                           /system/lib64/android.media.audio.common.types-V4-cpp.so
7c08a62000-7c08a76000 r-xp 0000d000 fd:02 2192                           /system/lib64/android.media.audio.common.types-V4-cpp.so
7c08a76000-7c08a78000 r--p 00021000 fd:02 2192                           /system/lib64/android.media.audio.common.types-V4-cpp.so
7c08a78000-7c08a8f000 r--s 0049f000 fd:02 1622                           /system/framework/telephony-common.jar
7c08a8f000-7c08aca000 r--p 00000000 fd:02 2633                           /system/lib64/libsfplugin_ccodec.so
7c08aca000-7c08b75000 r-xp 0003b000 fd:02 2633                           /system/lib64/libsfplugin_ccodec.so
7c08b75000-7c08b7c000 r--p 000e6000 fd:02 2633                           /system/lib64/libsfplugin_ccodec.so
7c08b7c000-7c08b7d000 rw-p 000ed000 fd:02 2633                           /system/lib64/libsfplugin_ccodec.so
7c08b7d000-7c08b7e000 r--s 00000000 103:01 40                            /metadata/aconfig/boot/system_ext.val
7c08b7e000-7c08b7f000 r--s 00000000 103:01 31                            /metadata/aconfig/maps/system_ext.package.map
7c08b7f000-7c08b85000 r--s 00000000 07:38 30                             /apex/com.android.tzdata/etc/tz/versioned/9/icu/timezoneTypes.res
7c08b85000-7c08bad000 r--p 00000000 fd:02 2153                           /system/lib64/android.hardware.media.omx@1.0.so
7c08bad000-7c08bf7000 r-xp 00028000 fd:02 2153                           /system/lib64/android.hardware.media.omx@1.0.so
7c08bf7000-7c08bff000 r--p 00072000 fd:02 2153                           /system/lib64/android.hardware.media.omx@1.0.so
7c08bff000-7c08c00000 rw-p 0007a000 fd:02 2153                           /system/lib64/android.hardware.media.omx@1.0.so
7c08c00000-7c08c03000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08c03000-7c08c04000 r--s 0015c000 fd:14 36                             /apex/com.android.wifi/javalib/framework-wifi.jar
7c08c04000-7c08c16000 r--s 00058000 fd:18 21                             /apex/com.android.telephonycore/javalib/framework-telephony.jar
7c08c16000-7c08c40000 r--p 00000000 fd:02 2690                           /system/lib64/libui.so
7c08c40000-7c08c79000 r-xp 0002a000 fd:02 2690                           /system/lib64/libui.so
7c08c79000-7c08c7c000 r--p 00063000 fd:02 2690                           /system/lib64/libui.so
7c08c7c000-7c08c7e000 rw-p 00000000 00:00 0                              [anon:.bss]
7c08c7e000-7c08c7f000 r--s 0002c000 07:138 25                            /apex/com.android.virt/javalib/framework-virtualization.jar
7c08c7f000-7c08c80000 r--s 0002d000 fd:19 23                             /apex/com.android.uwb/javalib/framework-uwb.jar
7c08c80000-7c08c81000 r--s 00021000 fd:19 22                             /apex/com.android.uwb/javalib/framework-ranging.jar
7c08c81000-7c08c82000 r--s 00016000 fd:13 47                             /apex/com.android.tethering/javalib/framework-tethering.jar
7c08c82000-7c08ca2000 rw-p 00000000 00:00 0                              [anon:dalvik-large live objects]
7c08ca2000-7c08ca3000 r--s 00000000 fd:30 566                            /data/resource-cache/vendor@overlay@FrameworksResCommon.apk@idmap
7c08ca3000-7c08ca4000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08ca4000-7c08ca5000 r--s 00075000 fd:13 45                             /apex/com.android.tethering/javalib/framework-connectivity-t.jar
7c08ca5000-7c08ca6000 r--s 0001c000 fd:13 44                             /apex/com.android.tethering/javalib/framework-connectivity-b.jar
7c08ca6000-7c08ca7000 r--s 001f4000 fd:13 46                             /apex/com.android.tethering/javalib/framework-connectivity.jar
7c08ca7000-7c08ca8000 r--s 00001000 07:130 23                            /apex/com.android.sdkext/javalib/framework-sdkextensions.jar
7c08ca8000-7c08ca9000 r--s 00003000 fd:25 18                             /apex/com.android.scheduling/javalib/framework-scheduling.jar
7c08ca9000-7c08cd7000 r--p 00000000 fd:19 23                             /apex/com.android.uwb/javalib/framework-uwb.jar
7c08cd7000-7c08d54000 r--p 00000000 fd:02 1443                           /system/framework/ims-common.jar
7c08d54000-7c08d55000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08d55000-7c08d60000 r--s 00000000 07:38 29                             /apex/com.android.tzdata/etc/tz/versioned/9/icu/metaZones.res
7c08d60000-7c08d82000 r--p 00000000 fd:19 22                             /apex/com.android.uwb/javalib/framework-ranging.jar
7c08d82000-7c08dac000 r--p 0002f000 fd:18 21                             /apex/com.android.telephonycore/javalib/framework-telephony.jar
7c08dac000-7c08dad000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08dad000-7c08dae000 r--s 00009000 fd:1f 24                             /apex/com.android.profiling/javalib/framework-profiling.jar
7c08dae000-7c08daf000 r--s 00043000 fd:0d 27                             /apex/com.android.permission/javalib/framework-permission-s.jar
7c08daf000-7c08dc6000 r--p 00000000 fd:13 47                             /apex/com.android.tethering/javalib/framework-tethering.jar
7c08dc6000-7c08e0a000 r--p 00000000 fd:0d 27                             /apex/com.android.permission/javalib/framework-permission-s.jar
7c08e0a000-7c08e87000 r--p 00000000 fd:02 1438                           /system/framework/framework-location.jar
7c08e87000-7c08e88000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08e88000-7c08e89000 r--s 00000000 fd:0d 28                             /apex/com.android.permission/javalib/framework-permission.jar
7c08e89000-7c08e8a000 ---p 00000000 00:00 0 
7c08e8a000-7c08e92000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7c08e92000-7c08e93000 ---p 00000000 00:00 0 
7c08e93000-7c08e9b000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7c08e9b000-7c08eb8000 r--p 00000000 fd:13 44                             /apex/com.android.tethering/javalib/framework-connectivity-b.jar
7c08eb8000-7c08ed2000 r--p 00000000 07:a0 26                             /apex/com.android.os.statsd/javalib/framework-statsd.jar
7c08ed2000-7c08ed3000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_lob]
7c08ed3000-7c08ed4000 r--s 00019000 07:a0 26                             /apex/com.android.os.statsd/javalib/framework-statsd.jar
7c08ed4000-7c08ed5000 r--s 00045000 fd:15 26                             /apex/com.android.ondevicepersonalization/javalib/framework-ondevicepersonalization.jar
7c08ed5000-7c08ed6000 r--s 00063000 fd:29 24                             /apex/com.android.nfcservices/javalib/framework-nfc.jar
7c08ed6000-7c08ed7000 r--s 00009000 fd:12 33                             /apex/com.android.mediaprovider/javalib/framework-photopicker.jar
7c08ed7000-7c08ed8000 r--s 00003000 fd:12 31                             /apex/com.android.mediaprovider/javalib/framework-pdf-v.jar
7c08ed8000-7c08ed9000 r--s 0001d000 fd:12 32                             /apex/com.android.mediaprovider/javalib/framework-pdf.jar
7c08ed9000-7c08f1f000 r--p 00000000 fd:15 26                             /apex/com.android.ondevicepersonalization/javalib/framework-ondevicepersonalization.jar
7c08f1f000-7c08f20000 r--s 00000000 fd:02 3031                           /system/usr/hyphen-data/hyph-gu.hyb
7c08f20000-7c08f21000 r--s 0002b000 fd:12 30                             /apex/com.android.mediaprovider/javalib/framework-mediaprovider.jar
7c08f21000-7c08f22000 r--s 000ba000 fd:1c 33                             /apex/com.android.media/javalib/updatable-media.jar
7c08f22000-7c08f23000 r--s 000aa000 fd:1d 24                             /apex/com.android.ipsec/javalib/android.net.ipsec.ike.jar
7c08f23000-7c08f24000 r--s 000d3000 07:a8 28                             /apex/com.android.healthfitness/javalib/framework-healthfitness.jar
7c08f24000-7c08f25000 ---p 00000000 00:00 0 
7c08f25000-7c08f2d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7c08f2d000-7c08f4b000 r--p 00000000 fd:12 32                             /apex/com.android.mediaprovider/javalib/framework-pdf.jar
7c08f4b000-7c08f77000 r--p 00000000 fd:12 30                             /apex/com.android.mediaprovider/javalib/framework-mediaprovider.jar
7c08f77000-7c08f78000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c08f78000-7c08f79000 r--s 00009000 07:110 25                            /apex/com.android.devicelock/javalib/framework-devicelock.jar
7c08f79000-7c08f7a000 r--s 00005000 fd:10 23                             /apex/com.android.crashrecovery/javalib/framework-crashrecovery.jar
7c08f7a000-7c08f7b000 r--s 0007e000 fd:0e 170                            /apex/com.android.conscrypt/javalib/conscrypt.jar
7c08f7b000-7c08f7c000 r--s 00029000 fd:16 30                             /apex/com.android.configinfrastructure/javalib/framework-configinfrastructure.jar
7c08f7c000-7c08f7d000 r--s 0014c000 fd:24 41                             /apex/com.android.bt/javalib/framework-bluetooth.jar
7c08f7d000-7c08f7e000 ---p 00000000 00:00 0 
7c08f7e000-7c08f86000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7c08f86000-7c08fb0000 r--p 00000000 fd:16 30                             /apex/com.android.configinfrastructure/javalib/framework-configinfrastructure.jar
7c08fb0000-7c09042000 r--p 00000000 fd:2d 48                             /apex/com.android.art/javalib/core-libart.jar
7c09042000-7c09046000 r--p 00000000 fd:02 2247                           /system/lib64/heapprofd_client_api.so
7c09046000-7c0904f000 r-xp 00004000 fd:02 2247                           /system/lib64/heapprofd_client_api.so
7c0904f000-7c09050000 r--p 0000d000 fd:02 2247                           /system/lib64/heapprofd_client_api.so
7c09050000-7c09051000 rw-p 0000e000 fd:02 2247                           /system/lib64/heapprofd_client_api.so
7c09051000-7c0905a000 rw-p 00000000 00:00 0                              [anon:.bss]
7c0905a000-7c0905b000 r--s 0005e000 fd:2a 23                             /apex/com.android.appsearch/javalib/framework-appsearch.jar
7c0905b000-7c0905c000 r--s 00017000 fd:2c 29                             /apex/com.android.adservices/javalib/framework-sdksandbox.jar
7c0905c000-7c0905d000 r--s 00084000 fd:2c 28                             /apex/com.android.adservices/javalib/framework-adservices.jar
7c0905d000-7c0905f000 r--s 00290000 07:48 21                             /apex/com.android.i18n/javalib/core-icu4j.jar
7c0905f000-7c09060000 r--s 00018000 fd:02 1291                           /system/framework/WfdCommon.jar
7c09060000-7c09061000 r--s 00038000 fd:02 1611                           /system/framework/oplus-fwk.jar
7c09061000-7c0906b000 r--p 00000000 fd:1f 24                             /apex/com.android.profiling/javalib/framework-profiling.jar
7c0906b000-7c09083000 r--p 00000000 fd:2c 29                             /apex/com.android.adservices/javalib/framework-sdksandbox.jar
7c09083000-7c0908c000 r--p 00000000 07:a0 34                             /apex/com.android.os.statsd/lib64/libstatspull.so
7c0908c000-7c0909f000 r-xp 00009000 07:a0 34                             /apex/com.android.os.statsd/lib64/libstatspull.so
7c0909f000-7c090a1000 r--p 0001c000 07:a0 34                             /apex/com.android.os.statsd/lib64/libstatspull.so
7c090a1000-7c090a2000 rw-p 0001e000 07:a0 34                             /apex/com.android.os.statsd/lib64/libstatspull.so
7c090a2000-7c090a3000 r--s 00007000 fd:02 1623                           /system/framework/telephony-ext.jar
7c090a3000-7c090a4000 r--s 00022000 fd:02 1439                           /system/framework/framework-ondeviceintelligence-platform.jar
7c090a4000-7c090a5000 r--s 0007c000 fd:02 1443                           /system/framework/ims-common.jar
7c090a5000-7c090e9000 r--p 00000000 fd:02 1436                           /system/framework/ext.jar
7c090e9000-7c090ea000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7c090f2000-7c090f3000 rw-p 00000000 00:00 0                              [anon:dalvik-mod union bitmap]
7c090f3000-7c0914e000 r--p 00000000 fd:2d 50                             /apex/com.android.art/javalib/okhttp.jar
7c0914e000-7c09153000 r--p 00000000 fd:2d 98                             /apex/com.android.art/lib64/liblz4.so
7c09153000-7c09174000 r-xp 00005000 fd:2d 98                             /apex/com.android.art/lib64/liblz4.so
7c09174000-7c09175000 r--p 00026000 fd:2d 98                             /apex/com.android.art/lib64/liblz4.so
7c09175000-7c09176000 r--s 000bb000 fd:02 1627                           /system/framework/voip-common.jar
7c09176000-7c09179000 r--s 02a66000 fd:02 1441                           /system/framework/framework.jar
7c09179000-7c0918b000 r--p 0025c000 fd:02 1374                           /system/framework/arm64/boot-framework-adservices.art
7c0918b000-7c09195000 r--p 00000000 fd:2d 108                            /apex/com.android.art/lib64/libprofile.so
7c09195000-7c091b0000 r-xp 0000a000 fd:2d 108                            /apex/com.android.art/lib64/libprofile.so
7c091b0000-7c091b1000 r--p 00025000 fd:2d 108                            /apex/com.android.art/lib64/libprofile.so
7c091b1000-7c091b2000 rw-p 00000000 00:00 0                              [anon:.bss]
7c091b2000-7c091b3000 r--s 0007c000 fd:02 1438                           /system/framework/framework-location.jar
7c091b3000-7c091b9000 r--s 00000000 07:38 30                             /apex/com.android.tzdata/etc/tz/versioned/9/icu/timezoneTypes.res
7c091b9000-7c091c3000 r--p 00000000 fd:12 33                             /apex/com.android.mediaprovider/javalib/framework-photopicker.jar
7c091c3000-7c091c5000 r--p 00000000 fd:2d 87                             /apex/com.android.art/lib64/libartpalette.so
7c091c5000-7c091c6000 r-xp 00002000 fd:2d 87                             /apex/com.android.art/lib64/libartpalette.so
7c091c6000-7c091c7000 r--p 00003000 fd:2d 87                             /apex/com.android.art/lib64/libartpalette.so
7c091c7000-7c091c8000 rw-p 00000000 00:00 0                              [anon:.bss]
7c091c8000-7c091c9000 r--s 00000000 fd:02 1437                           /system/framework/framework-graphics.jar
7c091c9000-7c091ca000 r--s 00102000 fd:2d 46                             /apex/com.android.art/javalib/apache-xml.jar
7c091ca000-7c091cb000 r--s 000fc000 fd:2d 47                             /apex/com.android.art/javalib/bouncycastle.jar
7c091cb000-7c091cc000 r--s 0005a000 fd:2d 50                             /apex/com.android.art/javalib/okhttp.jar
